Frecuencia	Ganancia	Fase
2.15443469003188e+001	-5.98024113193274e+000	-1.33289572162288e+002
2.32630506715363e+001	-5.80148953342540e+000	-1.36476722826804e+002
2.51188643150958e+001	-5.64567109945842e+000	-1.39478548291803e+002
2.71227257933203e+001	-5.51012731543482e+000	-1.42299647751350e+002
2.92864456462524e+001	-5.39243747342837e+000	-1.44945798450017e+002
3.16227766016838e+001	-5.29041549721591e+000	-1.47423654703230e+002
3.41454887383360e+001	-5.20210121338698e+000	-1.49740487123787e+002
3.68694506451957e+001	-5.12574779178038e+000	-1.51903961751889e+002
3.98107170553497e+001	-5.05980677914537e+000	-1.53921956917465e+002
4.29866234708228e+001	-5.00291185592610e+000	-1.55802414517143e+002
4.64158883361278e+001	-4.95386217811127e+000	-1.57553221801955e+002
5.01187233627272e+001	-4.91160593461378e+000	-1.59182119593596e+002
5.41169526546464e+001	-4.87522455894677e+000	-1.60696632946619e+002
5.84341413373518e+001	-4.84391788104755e+000	-1.62104020547157e+002
6.30957344480193e+001	-4.81699038680244e+000	-1.63411239507668e+002
6.81292069057961e+001	-4.79383866453037e+000	-1.64624922625683e+002
7.35642254459641e+001	-4.77394005377600e+000	-1.65751365585305e+002
7.94328234724281e+001	-4.75684246749008e+000	-1.66796521969633e+002
8.57695898590894e+001	-4.74215532953295e+000	-1.67766004307183e+002
9.26118728128793e+001	-4.72954155172163e+000	-1.68665089689585e+002
1.00000000000000e+002	-4.71871046531683e+000	-1.69498728770069e+002
1.07977516232771e+002	-4.70941161852834e+000	-1.70271557184008e+002
1.16591440117983e+002	-4.70142935244313e+000	-1.70987908627363e+002
1.25892541179417e+002	-4.69457807127959e+000	-1.71651828990351e+002
1.35935639087853e+002	-4.68869812812113e+000	-1.72267091076286e+002
1.46779926762207e+002	-4.68365225342587e+000	-1.72837209543522e+002
1.58489319246111e+002	-4.67932246012268e+000	-1.73365455795685e+002
1.71132830416178e+002	-4.67560736572133e+000	-1.73854872615289e+002
1.84784979742229e+002	-4.67241987817406e+000	-1.74308288391488e+002
1.99526231496888e+002	-4.66968519825753e+000	-1.74728330836686e+002
2.15443469003188e+002	-4.66733909677631e+000	-1.75117440121174e+002
2.32630506715363e+002	-4.66532642995789e+000	-1.75477881381761e+002
2.51188643150958e+002	-4.66359986096360e+000	-1.75811756580984e+002
2.71227257933203e+002	-4.66211875954402e+000	-1.76121015709174e+002
2.92864456462524e+002	-4.66084825548151e+000	-1.76407467333422e+002
3.16227766016838e+002	-4.65975842467323e+000	-1.76672788506196e+002
3.41454887383360e+002	-4.65882358951657e+000	-1.76918534052582e+002
3.68694506451957e+002	-4.65802171773344e+000	-1.77146145259484e+002
3.98107170553497e+002	-4.65733390593021e+000	-1.77356957992968e+002
4.29866234708228e+002	-4.65674393602864e+000	-1.77552210271694e+002
4.64158883361278e+002	-4.65623789437965e+000	-1.77733049325192e+002
5.01187233627272e+002	-4.65580384475665e+000	-1.77900538165998e+002
5.41169526546464e+002	-4.65543154762489e+000	-1.78055661704318e+002
5.84341413373517e+002	-4.65511221919970e+000	-1.78199332433312e+002
6.30957344480193e+002	-4.65483832464644e+000	-1.78332395712129e+002
6.81292069057961e+002	-4.65460340062036e+000	-1.78455634672802e+002
7.35642254459641e+002	-4.65440190298866e+000	-1.78569774775916e+002
7.94328234724281e+002	-4.65422907616533e+000	-1.78675488038694e+002
8.57695898590894e+002	-4.65408084100811e+000	-1.78773396957900e+002
9.26118728128793e+002	-4.65395369863029e+000	-1.78864078148664e+002
1.00000000000000e+003	-4.65384464789439e+000	-1.78948065719075e+002
1.07977516232771e+003	-4.65375111461602e+000	-1.79025854399153e+002
1.16591440117983e+003	-4.65367089084260e+000	-1.79097902441642e+002
1.25892541179417e+003	-4.65360208275658e+000	-1.79164634310915e+002
1.35935639087853e+003	-4.65354306599392e+000	-1.79226443175192e+002
1.46779926762207e+003	-4.65349244730703e+000	-1.79283693216267e+002
1.58489319246111e+003	-4.65344903168843e+000	-1.79336721769943e+002
1.71132830416178e+003	-4.65341179417035e+000	-1.79385841309481e+002
1.84784979742229e+003	-4.65337985562341e+000	-1.79431341283489e+002
1.99526231496888e+003	-4.65335246201690e+000	-1.79473489818889e+002
2.15443469003188e+003	-4.65332896661251e+000	-1.79512535298832e+002
2.32630506715363e+003	-4.65330881470233e+000	-1.79548707824744e+002
2.51188643150958e+003	-4.65329153051246e+000	-1.79582220571004e+002
2.71227257933203e+003	-4.65327670597078e+000	-1.79613271040178e+002
2.92864456462524e+003	-4.65326399107481e+000	-1.79642042226115e+002
3.16227766016838e+003	-4.65325308563022e+000	-1.79668703691746e+002
3.41454887383360e+003	-4.65324373216158e+000	-1.79693412567860e+002
3.68694506451957e+003	-4.65323570983381e+000	-1.79716314478744e+002
3.98107170553497e+003	-4.65322882924123e+000	-1.79737544400094e+002
4.29866234708228e+003	-4.65322292793288e+000	-1.79757227454247e+002
4.64158883361278e+003	-4.65321786657768e+000	-1.79775479647396e+002
5.01187233627272e+003	-4.65321352567797e+000	-1.79792408553134e+002
5.41169526546464e+003	-4.65320980274425e+000	-1.79808113946324e+002
5.84341413373518e+003	-4.65320660987751e+000	-1.79822688391044e+002
6.30957344480193e+003	-4.65320387169479e+000	-1.79836217786053e+002
6.81292069057961e+003	-4.65320152354431e+000	-1.79848781870994e+002
7.35642254459641e+003	-4.65319950998854e+000	-1.79860454696311e+002
7.94328234724281e+003	-4.65319778348576e+000	-1.79871305059645e+002
8.57695898590894e+003	-4.65319630327269e+000	-1.79881396911284e+002
9.26118728128794e+003	-4.65319503440137e+000	-1.79890789731045e+002
1.00000000000000e+004	-4.65319394691316e+000	-1.79899538878823e+002
1.07977516232771e+004	-4.65319301513368e+000	-1.79907695920852e+002
1.16591440117983e+004	-4.65319221706267e+000	-1.79915308933619e+002
1.25892541179417e+004	-4.65319153385537e+000	-1.79922422787210e+002
1.35935639087853e+004	-4.65319094938354e+000	-1.79929079409754e+002
1.46779926762207e+004	-4.65319044984730e+000	-1.79935318034542e+002
1.58489319246111e+004	-4.65319002345115e+000	-1.79941175431258e+002
1.71132830416178e+004	-4.65318966013005e+000	-1.79946686122681e+002
1.84784979742229e+004	-4.65318935130292e+000	-1.79951882588170e+002
1.99526231496888e+004	-4.65318908968115e+000	-1.79956795455074e+002
2.15443469003188e+004	-4.65318886908638e+000	-1.79961453679258e+002
2.32630506715363e+004	-4.65318868430966e+000	-1.79965884715756e+002
2.51188643150958e+004	-4.65318853099012e+000	-1.79970114680586e+002
2.71227257933203e+004	-4.65318840550527e+000	-1.79974168504680e+002
2.92864456462524e+004	-4.65318830489520e+000	-1.79978070080818e+002
3.16227766016838e+004	-4.65318822678287e+000	-1.79981842404448e+002
3.41454887383360e+004	-4.65318816932323e+000	-1.79985507709218e+002
3.68694506451958e+004	-4.65318813116141e+000	-1.79989087598026e+002
3.98107170553497e+004	-4.65318811139753e+000	-1.79992603170335e+002
4.29866234708228e+004	-4.65318810956099e+000	-1.79996075146528e+002
4.64158883361278e+004	-4.65318812561147e+000	-1.79999523990047e+002
5.01187233627272e+004	-4.65318815992639e+000	1.79997029972014e+002
5.41169526546464e+004	-4.65318821331795e+000	1.79993566429101e+002
5.84341413373518e+004	-4.65318828704450e+000	1.79990064967483e+002
6.30957344480193e+004	-4.65318838284713e+000	1.79986504949952e+002
6.81292069057961e+004	-4.65318850298936e+000	1.79982865394172e+002
7.35642254459641e+004	-4.65318865030561e+000	1.79979124849031e+002
7.94328234724282e+004	-4.65318882827582e+000	1.79975261268199e+002
8.57695898590894e+004	-4.65318904110075e+000	1.79971251880196e+002
9.26118728128793e+004	-4.65318929380633e+000	1.79967073054187e+002
1.00000000000000e+005	-4.65318959235793e+000	1.79962700160696e+002
1.07977516232771e+005	-4.65318994380509e+000	1.79958107426451e+002
1.16591440117983e+005	-4.65319035644607e+000	1.79953267782490e+002
1.25892541179417e+005	-4.65319084002211e+000	1.79948152704622e+002
1.35935639087853e+005	-4.65319140595146e+000	1.79942732045292e+002
1.46779926762207e+005	-4.65319206759458e+000	1.79936973855963e+002
1.58489319246111e+005	-4.65319284057532e+000	1.79930844198759e+002
1.71132830416178e+005	-4.65319374314127e+000	1.79924306946496e+002
1.84784979742229e+005	-4.65319479660484e+000	1.79917323569739e+002
1.99526231496888e+005	-4.65319602583620e+000	1.79909852909788e+002
2.15443469003188e+005	-4.65319745985852e+000	1.79901850936072e+002
2.32630506715363e+005	-4.65319913252889e+000	1.79893270486671e+002
2.51188643150958e+005	-4.65320108333900e+000	1.79884060990444e+002
2.71227257933203e+005	-4.65320335834843e+000	1.79874168168989e+002
2.92864456462524e+005	-4.65320601126952e+000	1.79863533716805e+002
3.16227766016838e+005	-4.65320910473749e+000	1.79852094957736e+002
3.41454887383360e+005	-4.65321271178802e+000	1.79839784475704e+002
3.68694506451958e+005	-4.65321691758345e+000	1.79826529717471e+002
3.98107170553497e+005	-4.65322182142075e+000	1.79812252565234e+002
4.29866234708228e+005	-4.65322753907674e+000	1.79796868876401e+002
4.64158883361278e+005	-4.65323420554291e+000	1.79780287988022e+002
5.01187233627272e+005	-4.65324197820981e+000	1.79762412182673e+002
5.41169526546464e+005	-4.65325104058121e+000	1.79743136113116e+002
5.84341413373517e+005	-4.65326160661124e+000	1.79722346181824e+002
6.30957344480193e+005	-4.65327392574902e+000	1.79699919872299e+002
6.81292069057961e+005	-4.65328828883150e+000	1.79675725027796e+002
7.35642254459641e+005	-4.65330503494060e+000	1.79649619073628e+002
7.94328234724281e+005	-4.65332455941630e+000	1.79621448178160e+002
8.57695898590894e+005	-4.65334732317573e+000	1.79591046348044e+002
9.26118728128793e+005	-4.65337386360056e+000	1.79558234452289e+002
1.00000000000000e+006	-4.65340480720730e+000	1.79522819168985e+002
1.07977516232771e+006	-4.65344088443659e+000	1.79484591849842e+002
1.16591440117983e+006	-4.65348294688051e+000	1.79443327294882e+002
1.25892541179417e+006	-4.65353198737302e+000	1.79398782430847e+002
1.35935639087853e+006	-4.65358916340302e+000	1.79350694885719e+002
1.46779926762207e+006	-4.65365582440697e+000	1.79298781451543e+002
1.58489319246111e+006	-4.65373354358406e+000	1.79242736426468e+002
1.71132830416178e+006	-4.65382415497407e+000	1.79182229827667e+002
1.84784979742229e+006	-4.65392979666858e+000	1.79116905464105e+002
1.99526231496888e+006	-4.65405296117339e+000	1.79046378860449e+002
2.15443469003188e+006	-4.65419655409223e+000	1.78970235019323e+002
2.32630506715363e+006	-4.65436396250951e+000	1.78888026011790e+002
2.51188643150958e+006	-4.65455913465091e+000	1.78799268382320e+002
2.71227257933203e+006	-4.65478667269969e+000	1.78703440357099e+002
2.92864456462524e+006	-4.65505194088906e+000	1.78599978840242e+002
3.16227766016838e+006	-4.65536119139670e+000	1.78488276185538e+002
3.41454887383360e+006	-4.65572171093135e+000	1.78367676729296e+002
3.68694506451957e+006	-4.65614199136385e+000	1.78237473068808e+002
3.98107170553497e+006	-4.65663192832624e+000	1.78096902073480e+002
4.29866234708228e+006	-4.65720305225941e+000	1.77945140614046e+002
4.64158883361278e+006	-4.65786879713163e+000	1.77781300995312e+002
5.01187233627272e+006	-4.65864481284931e+000	1.77604426084042e+002
5.41169526546464e+006	-4.65954932827335e+000	1.77413484116255e+002
5.84341413373517e+006	-4.66060357280130e+000	1.77207363185101e+002
6.30957344480193e+006	-4.66183226566015e+000	1.76984865396298e+002
6.81292069057961e+006	-4.66326418332083e+000	1.76744700703097e+002
7.35642254459641e+006	-4.66493281692548e+000	1.76485480423558e+002
7.94328234724281e+006	-4.66687713319497e+000	1.76205710464096e+002
8.57695898590894e+006	-4.66914245401240e+000	1.75903784278982e+002
9.26118728128793e+006	-4.67178147169184e+000	1.75577975613535e+002
1.00000000000000e+007	-4.67485541885174e+000	1.75226431100737e+002
1.07977516232771e+007	-4.67843541368307e+000	1.74847162808177e+002
1.16591440117983e+007	-4.68260400322041e+000	1.74438040854151e+002
1.25892541179417e+007	-4.68745692869102e+000	1.73996786268442e+002
1.35935639087853e+007	-4.69310513808945e+000	1.73520964313610e+002
1.46779926762207e+007	-4.69967707137537e+000	1.73007978536533e+002
1.58489319246111e+007	-4.70732124266029e+000	1.72455065912956e+002
1.71132830416178e+007	-4.71620914111752e+000	1.71859293510192e+002
1.84784979742229e+007	-4.72653846690044e+000	1.71217557221783e+002
1.99526231496888e+007	-4.73853670975045e+000	1.70526583228861e+002
2.15443469003188e+007	-4.75246506445633e+000	1.69782932977017e+002
2.32630506715363e+007	-4.76862265762844e+000	1.68983012625832e+002
2.51188643150958e+007	-4.78735103269124e+000	1.68123088059561e+002
2.71227257933203e+007	-4.80903880245469e+000	1.67199306719508e+002
2.92864456462524e+007	-4.83412632877057e+000	1.66207727654296e+002
3.16227766016838e+007	-4.86311022508908e+000	1.65144361282693e+002
3.41454887383360e+007	-4.89654739777814e+000	1.64005220404816e+002
3.68694506451958e+007	-4.93505824603956e+000	1.62786383911105e+002
3.98107170553497e+007	-4.97932852865657e+000	1.61484074409413e+002
4.29866234708228e+007	-5.03010928324925e+000	1.60094750505234e+002
4.64158883361278e+007	-5.08821405835021e+000	1.58615213718854e+002
5.01187233627272e+007	-5.15451260421514e+000	1.57042728875809e+002
5.41169526546464e+007	-5.22992008634261e+000	1.55375155265259e+002
5.84341413373518e+007	-5.31538086190632e+000	1.53611083930229e+002
6.30957344480193e+007	-5.41184593091400e+000	1.51749974093043e+002
6.81292069057961e+007	-5.52024337369659e+000	1.49792279205707e+002
7.35642254459641e+007	-5.64144144626887e+000	1.47739550769207e+002
7.94328234724282e+007	-5.77620454781960e+000	1.45594506029565e+002
8.57695898590894e+007	-5.92514298465443e+000	1.43361044898134e+002
9.26118728128794e+007	-6.08865829766632e+000	1.41044202037777e+002
1.00000000000000e+008	-6.26688680598364e+000	1.38650022769890e+002
1.07977516232771e+008	-6.45964482540289e+000	1.36185356422367e+002
1.16591440117983e+008	-6.66637960946263e+000	1.33657567670781e+002
1.25892541179417e+008	-6.88613029608033e+000	1.31074174920477e+002
1.35935639087853e+008	-7.11750294310435e+000	1.28442433457313e+002
1.46779926762207e+008	-7.35866308108468e+000	1.25768889161147e+002
1.58489319246111e+008	-7.60734818253875e+000	1.23058934260992e+002
1.71132830416178e+008	-7.86090118003953e+000	1.20316399429942e+002
1.84784979742229e+008	-8.11632483426692e+000	1.17543215890942e+002
1.99526231496888e+008	-8.37035552826389e+000	1.14739177209776e+002
2.15443469003188e+008	-8.61955402118802e+000	1.11901824158615e+002
2.32630506715363e+008	-8.86040990185230e+000	1.09026467406362e+002
2.51188643150958e+008	-9.08945585804189e+000	1.06106353596241e+002
2.71227257933203e+008	-9.30338741752473e+000	1.03132970038743e+002
2.92864456462524e+008	-9.49918341304562e+000	1.00096473427773e+002
3.16227766016838e+008	-9.67422212662456e+000	9.69862180490247e+001
3.41454887383360e+008	-9.82638787491067e+000	9.37913505668409e+001
3.68694506451958e+008	-9.95416281727455e+000	9.05014319726374e+001
3.98107170553497e+008	-1.00566990763004e+001	8.71070441241059e+001
4.29866234708228e+008	-1.01338669032659e+001	8.36003394727805e+001
4.64158883361278e+008	-1.01862756873571e+001	7.99754977535021e+001
5.01187233627272e+008	-1.02152659792026e+001	7.62290630104461e+001
5.41169526546464e+008	-1.02228723733690e+001	7.23601465258123e+001
5.84341413373518e+008	-1.02117589353035e+001	6.83704934561783e+001
6.30957344480193e+008	-1.01851306874367e+001	6.42644227454956e+001
6.81292069057961e+008	-1.01466263275836e+001	6.00486583050203e+001
7.35642254459641e+008	-1.01001986982232e+001	5.57320743898835e+001
7.94328234724282e+008	-1.00499902561500e+001	5.13253806307506e+001
8.57695898590894e+008	-1.00002109496800e+001	4.68407716414320e+001
9.26118728128793e+008	-9.95502527798466e+000	4.22915650706760e+001
1.00000000000000e+009	-9.91845403153581e+000	3.76918498756751e+001
