VDS	ID
0.000000000000000e+000	1.177903e-012
1.000000000000000e-002	3.308388e-005
2.000000000000000e-002	6.576775e-005
3.000000000000000e-002	9.805163e-005
4.000000000000000e-002	1.299355e-004
5.000000000000000e-002	1.614194e-004
6.000000000000001e-002	1.925033e-004
7.000000000000001e-002	2.231871e-004
8.000000000000000e-002	2.534710e-004
9.000000000000000e-002	2.833549e-004
9.999999999999999e-002	3.128388e-004
1.100000000000000e-001	3.419227e-004
1.200000000000000e-001	3.706065e-004
1.300000000000000e-001	3.988904e-004
1.400000000000000e-001	4.267743e-004
1.500000000000000e-001	4.542581e-004
1.600000000000000e-001	4.813420e-004
1.700000000000000e-001	5.080259e-004
1.800000000000000e-001	5.343098e-004
1.900000000000000e-001	5.601937e-004
2.000000000000000e-001	5.856775e-004
2.100000000000001e-001	6.107614e-004
2.200000000000001e-001	6.354453e-004
2.300000000000001e-001	6.597292e-004
2.400000000000001e-001	6.836131e-004
2.500000000000001e-001	7.070969e-004
2.600000000000001e-001	7.301808e-004
2.700000000000001e-001	7.528647e-004
2.800000000000001e-001	7.751486e-004
2.900000000000001e-001	7.970324e-004
3.000000000000001e-001	8.185163e-004
3.100000000000001e-001	8.396002e-004
3.200000000000001e-001	8.602841e-004
3.300000000000001e-001	8.805679e-004
3.400000000000001e-001	9.004518e-004
3.500000000000001e-001	9.199357e-004
3.600000000000002e-001	9.390195e-004
3.700000000000002e-001	9.577035e-004
3.800000000000002e-001	9.759873e-004
3.900000000000002e-001	9.938712e-004
4.000000000000002e-001	1.011355e-003
4.100000000000002e-001	1.028439e-003
4.200000000000002e-001	1.045123e-003
4.300000000000002e-001	1.061407e-003
4.400000000000002e-001	1.077291e-003
4.500000000000002e-001	1.092774e-003
4.600000000000002e-001	1.107858e-003
4.700000000000003e-001	1.122542e-003
4.800000000000003e-001	1.136826e-003
4.900000000000003e-001	1.150710e-003
5.000000000000002e-001	1.164194e-003
5.100000000000002e-001	1.177278e-003
5.200000000000002e-001	1.189962e-003
5.300000000000003e-001	1.202245e-003
5.400000000000003e-001	1.214129e-003
5.500000000000003e-001	1.225613e-003
5.600000000000003e-001	1.236697e-003
5.700000000000003e-001	1.247381e-003
5.800000000000003e-001	1.257665e-003
5.900000000000003e-001	1.267549e-003
6.000000000000003e-001	1.277033e-003
6.100000000000003e-001	1.286116e-003
6.200000000000003e-001	1.294800e-003
6.300000000000003e-001	1.303084e-003
6.400000000000004e-001	1.310968e-003
6.500000000000004e-001	1.318452e-003
6.600000000000004e-001	1.325536e-003
6.700000000000004e-001	1.332220e-003
6.800000000000004e-001	1.338504e-003
6.900000000000004e-001	1.344388e-003
7.000000000000004e-001	1.349871e-003
7.100000000000004e-001	1.354955e-003
7.200000000000004e-001	1.359639e-003
7.300000000000004e-001	1.363923e-003
7.400000000000004e-001	1.367807e-003
7.500000000000004e-001	1.371291e-003
7.600000000000005e-001	1.374375e-003
7.700000000000005e-001	1.377058e-003
7.800000000000005e-001	1.379342e-003
7.900000000000005e-001	1.381226e-003
8.000000000000005e-001	1.382710e-003
8.100000000000005e-001	1.383794e-003
8.200000000000005e-001	1.384478e-003
8.300000000000005e-001	1.384762e-003
8.400000000000005e-001	1.384771e-003
8.500000000000005e-001	1.384771e-003
8.600000000000005e-001	1.384771e-003
8.700000000000006e-001	1.384771e-003
8.800000000000006e-001	1.384771e-003
8.900000000000006e-001	1.384771e-003
9.000000000000006e-001	1.384771e-003
9.100000000000006e-001	1.384771e-003
9.200000000000006e-001	1.384771e-003
9.300000000000006e-001	1.384771e-003
9.400000000000006e-001	1.384771e-003
9.500000000000006e-001	1.384771e-003
9.600000000000006e-001	1.384771e-003
9.700000000000006e-001	1.384771e-003
9.800000000000007e-001	1.384771e-003
9.900000000000007e-001	1.384771e-003
1.000000000000001e+000	1.384771e-003
1.010000000000001e+000	1.384771e-003
1.020000000000001e+000	1.384771e-003
1.030000000000001e+000	1.384771e-003
1.040000000000001e+000	1.384771e-003
1.050000000000001e+000	1.384771e-003
1.060000000000001e+000	1.384771e-003
1.070000000000001e+000	1.384771e-003
1.080000000000001e+000	1.384771e-003
1.090000000000001e+000	1.384771e-003
1.100000000000001e+000	1.384771e-003
1.110000000000001e+000	1.384771e-003
1.120000000000001e+000	1.384771e-003
1.130000000000001e+000	1.384771e-003
1.140000000000001e+000	1.384771e-003
1.150000000000001e+000	1.384771e-003
1.160000000000001e+000	1.384771e-003
1.170000000000001e+000	1.384771e-003
1.180000000000001e+000	1.384771e-003
1.190000000000001e+000	1.384771e-003
1.200000000000001e+000	1.384771e-003
1.210000000000001e+000	1.384771e-003
1.220000000000001e+000	1.384771e-003
1.230000000000001e+000	1.384771e-003
1.240000000000001e+000	1.384771e-003
1.250000000000001e+000	1.384771e-003
1.260000000000001e+000	1.384771e-003
1.270000000000001e+000	1.384771e-003
1.280000000000001e+000	1.384771e-003
1.290000000000001e+000	1.384771e-003
1.300000000000001e+000	1.384771e-003
1.310000000000001e+000	1.384771e-003
1.320000000000001e+000	1.384771e-003
1.330000000000001e+000	1.384771e-003
1.340000000000001e+000	1.384771e-003
1.350000000000001e+000	1.384771e-003
1.360000000000001e+000	1.384771e-003
1.370000000000001e+000	1.384771e-003
1.380000000000001e+000	1.384771e-003
1.390000000000001e+000	1.384771e-003
1.400000000000001e+000	1.384771e-003
1.410000000000001e+000	1.384771e-003
1.420000000000001e+000	1.384771e-003
1.430000000000001e+000	1.384771e-003
1.440000000000001e+000	1.384771e-003
1.450000000000001e+000	1.384771e-003
1.460000000000001e+000	1.384771e-003
1.470000000000001e+000	1.384771e-003
1.480000000000001e+000	1.384771e-003
1.490000000000001e+000	1.384771e-003
1.500000000000001e+000	1.384771e-003
1.510000000000001e+000	1.384771e-003
1.520000000000001e+000	1.384771e-003
1.530000000000001e+000	1.384771e-003
1.540000000000001e+000	1.384771e-003
1.550000000000001e+000	1.384771e-003
1.560000000000001e+000	1.384771e-003
1.570000000000001e+000	1.384771e-003
1.580000000000001e+000	1.384771e-003
1.590000000000001e+000	1.384771e-003
1.600000000000001e+000	1.384771e-003
1.610000000000001e+000	1.384771e-003
1.620000000000001e+000	1.384771e-003
1.630000000000001e+000	1.384771e-003
1.640000000000001e+000	1.384771e-003
1.650000000000001e+000	1.384771e-003
1.660000000000001e+000	1.384771e-003
1.670000000000001e+000	1.384771e-003
1.680000000000001e+000	1.384771e-003
1.690000000000001e+000	1.384771e-003
1.700000000000001e+000	1.384771e-003
1.710000000000001e+000	1.384771e-003
1.720000000000001e+000	1.384771e-003
1.730000000000001e+000	1.384771e-003
1.740000000000001e+000	1.384771e-003
1.750000000000001e+000	1.384771e-003
1.760000000000001e+000	1.384771e-003
1.770000000000001e+000	1.384771e-003
1.780000000000001e+000	1.384771e-003
1.790000000000001e+000	1.384771e-003
1.800000000000001e+000	1.384771e-003
1.810000000000001e+000	1.384771e-003
1.820000000000001e+000	1.384771e-003
1.830000000000001e+000	1.384771e-003
1.840000000000001e+000	1.384771e-003
1.850000000000001e+000	1.384771e-003
1.860000000000001e+000	1.384771e-003
1.870000000000001e+000	1.384771e-003
1.880000000000001e+000	1.384771e-003
1.890000000000002e+000	1.384771e-003
1.900000000000002e+000	1.384771e-003
1.910000000000002e+000	1.384771e-003
1.920000000000002e+000	1.384771e-003
1.930000000000002e+000	1.384771e-003
1.940000000000002e+000	1.384771e-003
1.950000000000002e+000	1.384771e-003
1.960000000000002e+000	1.384771e-003
1.970000000000002e+000	1.384771e-003
1.980000000000002e+000	1.384771e-003
1.990000000000002e+000	1.384771e-003
2.000000000000001e+000	1.384771e-003
2.010000000000001e+000	1.384771e-003
2.020000000000001e+000	1.384771e-003
2.030000000000001e+000	1.384771e-003
2.040000000000001e+000	1.384771e-003
2.050000000000000e+000	1.384771e-003
2.060000000000000e+000	1.384771e-003
2.070000000000000e+000	1.384771e-003
2.080000000000000e+000	1.384771e-003
2.089999999999999e+000	1.384771e-003
2.099999999999999e+000	1.384771e-003
2.109999999999999e+000	1.384771e-003
2.119999999999999e+000	1.384771e-003
2.129999999999999e+000	1.384771e-003
2.139999999999998e+000	1.384771e-003
2.149999999999998e+000	1.384771e-003
2.159999999999998e+000	1.384771e-003
2.169999999999998e+000	1.384771e-003
