time	Vo
1.026344865076187e-002	1.075823e+001
1.034344865076187e-002	9.292166e+000
1.042344865076186e-002	7.996183e+000
1.050344865076186e-002	6.956579e+000
1.058344865076186e-002	6.254884e+000
1.066344865076185e-002	5.962947e+000
1.074344865076185e-002	6.138078e+000
1.082344865076185e-002	6.818597e+000
1.090344865076184e-002	8.019893e+000
1.098344865076184e-002	9.730498e+000
1.106344865076184e-002	1.190583e+001
1.114344865076183e-002	1.444888e+001
1.122344865076183e-002	1.709688e+001
1.127609057627863e-002	1.849167e+001
1.132419056003720e-002	1.921696e+001
1.134383726788310e-002	1.936039e+001
1.136249522451738e-002	1.944192e+001
1.138238386417168e-002	1.950939e+001
1.141322381145504e-002	1.958722e+001
1.146728937394961e-002	1.966745e+001
1.152004617250257e-002	1.964228e+001
1.160004617250257e-002	1.937037e+001
1.168004617250257e-002	1.882412e+001
1.176004617250256e-002	1.799210e+001
1.184004617250256e-002	1.690604e+001
1.192004617250256e-002	1.560999e+001
1.200004617250255e-002	1.415885e+001
1.208004617250255e-002	1.261808e+001
1.216004617250255e-002	1.106232e+001
1.224004617250254e-002	9.573364e+000
1.232004617250254e-002	8.237261e+000
1.240004617250254e-002	7.140682e+000
1.248004617250254e-002	6.366471e+000
1.256004617250253e-002	5.988765e+000
1.264004617250253e-002	6.068098e+000
1.272004617250253e-002	6.646860e+000
1.280004617250252e-002	7.745254e+000
1.288004617250252e-002	9.357461e+000
1.296004617250252e-002	1.144658e+001
1.304004617250251e-002	1.392992e+001
1.312004617250251e-002	1.657520e+001
1.318499362004164e-002	1.837211e+001
1.323719815600491e-002	1.921552e+001
1.325922573573876e-002	1.937649e+001
1.328038930720332e-002	1.946343e+001
1.330329011154757e-002	1.953472e+001
1.334028484385941e-002	1.961425e+001
1.340493931353354e-002	1.966401e+001
1.346798181790540e-002	1.955866e+001
1.354798181790540e-002	1.916270e+001
1.362798181790539e-002	1.848656e+001
1.370798181790539e-002	1.753672e+001
1.378798181790539e-002	1.635091e+001
1.386798181790538e-002	1.497832e+001
1.394798181790538e-002	1.347871e+001
1.402798181790538e-002	1.192181e+001
1.410798181790537e-002	1.038573e+001
1.418798181790537e-002	8.954552e+000
1.426798181790537e-002	7.715106e+000
1.434798181790536e-002	6.752925e+000
1.442798181790536e-002	6.147567e+000
1.450798181790536e-002	5.967675e+000
1.458798181790535e-002	6.266198e+000
1.466798181790535e-002	7.076079e+000
1.474798181790535e-002	8.406386e+000
1.482798181790535e-002	1.023821e+001
1.490798181790534e-002	1.251694e+001
1.498798181790534e-002	1.511972e+001
1.506798181790534e-002	1.769268e+001
1.511353571257387e-002	1.880491e+001
1.513644381718457e-002	1.911860e+001
1.516007166183050e-002	1.929451e+001
1.518313582838424e-002	1.941401e+001
1.520613887989744e-002	1.950028e+001
1.523590698706745e-002	1.958024e+001
1.528835738580539e-002	1.966472e+001
1.533961393757768e-002	1.964960e+001
1.541961393757768e-002	1.939686e+001
1.549961393757768e-002	1.887132e+001
1.557961393757767e-002	1.805884e+001
1.565961393757767e-002	1.699009e+001
1.573961393757767e-002	1.570826e+001
1.581961393757767e-002	1.426746e+001
1.589961393757766e-002	1.273236e+001
1.597961393757766e-002	1.117697e+001
1.605961393757766e-002	9.682566e+000
1.613961393757765e-002	8.334895e+000
1.621961393757765e-002	7.220605e+000
1.629961393757765e-002	6.422835e+000
1.637961393757764e-002	6.016372e+000
1.645961393757764e-002	6.062745e+000
1.653961393757764e-002	6.605658e+000
1.661961393757763e-002	7.666920e+000
1.669961393757763e-002	9.242626e+000
1.677961393757763e-002	1.129826e+001
1.685961393757762e-002	1.375539e+001
1.693961393757762e-002	1.638339e+001
1.701085387383503e-002	1.836013e+001
1.706395811582043e-002	1.922222e+001
1.708728988533592e-002	1.938890e+001
1.710971636623038e-002	1.947763e+001
1.713357267458979e-002	1.954851e+001
1.717284022709276e-002	1.962569e+001
1.724044985900977e-002	1.965614e+001
1.730599025659507e-002	1.951563e+001
1.738599025659507e-002	1.907456e+001
1.746599025659507e-002	1.835339e+001
1.754599025659506e-002	1.736379e+001
1.762599025659506e-002	1.614540e+001
1.770599025659506e-002	1.474917e+001
1.778599025659505e-002	1.323646e+001
1.786599025659505e-002	1.167842e+001
1.794599025659505e-002	1.015420e+001
1.802599025659504e-002	8.748528e+000
1.810599025659504e-002	7.548241e+000
1.818599025659504e-002	6.638188e+000
1.826599025659503e-002	6.096469e+000
1.834599025659503e-002	5.989495e+000
1.842599025659503e-002	6.367279e+000
1.850599025659502e-002	7.259201e+000
1.858599025659502e-002	8.670182e+000
1.866599025659502e-002	1.057640e+001
1.874599025659501e-002	1.291622e+001
1.882599025659501e-002	1.554063e+001
1.890599025659501e-002	1.801864e+001
1.895128603246507e-002	1.899575e+001
1.896809678627734e-002	1.918769e+001
1.898346403505449e-002	1.929158e+001
1.900355833254397e-002	1.939312e+001
1.903354135796989e-002	1.950659e+001
1.906171329732045e-002	1.958334e+001
1.911047779871761e-002	1.966469e+001
1.915810640991253e-002	1.965968e+001
1.923663637468370e-002	1.943580e+001
1.931663637468370e-002	1.893960e+001
1.939663637468370e-002	1.815547e+001
1.947663637468369e-002	1.711073e+001
1.955663637468369e-002	1.584768e+001
1.963663637468369e-002	1.441965e+001
1.971663637468368e-002	1.289030e+001
1.979663637468368e-002	1.133272e+001
1.987663637468368e-002	9.827549e+000
1.995663637468367e-002	8.460287e+000
2.003663637468367e-002	7.317716e+000
2.011663637468367e-002	6.483586e+000
2.019663637468366e-002	6.033801e+000
2.027663637468366e-002	6.031494e+000
2.035663637468366e-002	6.522405e+000
2.043663637468365e-002	7.530772e+000
2.051663637468365e-002	9.055507e+000
2.059663637468365e-002	1.106554e+001
2.067663637468364e-002	1.348814e+001
2.075663637468364e-002	1.609788e+001
2.083663637468364e-002	1.833014e+001
2.089186377662375e-002	1.923749e+001
2.091469611571878e-002	1.939851e+001
2.093664009428889e-002	1.948311e+001
2.095905971449968e-002	1.954898e+001
2.099683024151106e-002	1.962494e+001
2.106028601580862e-002	1.966507e+001
2.112163851101778e-002	1.955347e+001
2.120163851101778e-002	1.914698e+001
2.128163851101778e-002	1.846245e+001
2.136163851101777e-002	1.750543e+001
2.144163851101777e-002	1.631397e+001
2.152163851101777e-002	1.493756e+001
2.160163851101776e-002	1.343625e+001
2.168163851101776e-002	1.187996e+001
2.176163851101776e-002	1.034695e+001
2.184163851101775e-002	8.921379e+000
2.192163851101775e-002	7.690005e+000
2.200163851101775e-002	6.738176e+000
2.208163851101774e-002	6.145118e+000
2.216163851101774e-002	5.979004e+000
2.224163851101774e-002	6.292193e+000
2.232163851101773e-002	7.116935e+000
2.240163851101773e-002	8.461508e+000
2.248163851101773e-002	1.030610e+001
2.256163851101772e-002	1.259483e+001
2.264163851101772e-002	1.520094e+001
2.272163851101772e-002	1.777276e+001
2.276436080937638e-002	1.881670e+001
2.278432069810618e-002	1.909431e+001
2.280517417621591e-002	1.925945e+001
2.282476539624301e-002	1.937189e+001
2.284435727876835e-002	1.945589e+001
2.286840640779997e-002	1.953293e+001
2.291089167749671e-002	1.963057e+001
2.295231984445373e-002	1.966941e+001
2.302414396409280e-002	1.958106e+001
2.309297018816356e-002	1.928999e+001
2.317297018816356e-002	1.867245e+001
2.325297018816355e-002	1.778547e+001
2.333297018816355e-002	1.665306e+001
2.341297018816355e-002	1.532161e+001
2.349297018816354e-002	1.384823e+001
2.357297018816354e-002	1.230031e+001
2.365297018816354e-002	1.075406e+001
2.373297018816353e-002	9.292267e+000
2.381297018816353e-002	8.001293e+000
2.389297018816353e-002	6.967239e+000
2.397297018816352e-002	6.271386e+000
2.405297018816352e-002	5.985289e+000
2.413297018816352e-002	6.165939e+000
2.421297018816351e-002	6.851347e+000
2.429297018816351e-002	8.056581e+000
2.437297018816351e-002	9.769820e+000
2.445297018816350e-002	1.194607e+001
2.453297018816350e-002	1.448749e+001
2.461297018816350e-002	1.708786e+001
2.467235661116987e-002	1.860634e+001
2.471566773409165e-002	1.922934e+001
2.473468298852480e-002	1.936214e+001
2.475286296896187e-002	1.944294e+001
2.476992428199490e-002	1.950182e+001
2.480404690806098e-002	1.959267e+001
2.483749756698345e-002	1.965188e+001
2.489206601095220e-002	1.967403e+001
2.494431839801667e-002	1.957422e+001
2.502431839801667e-002	1.917380e+001
2.510431839801666e-002	1.850321e+001
2.518431839801666e-002	1.755893e+001
2.526431839801666e-002	1.637832e+001
2.534431839801665e-002	1.501029e+001
2.542431839801665e-002	1.351429e+001
2.550431839801665e-002	1.195975e+001
2.558431839801664e-002	1.042450e+001
2.566431839801664e-002	8.992394e+000
2.574431839801664e-002	7.750088e+000
2.582431839801663e-002	6.783031e+000
2.590431839801663e-002	6.170799e+000
2.598431839801663e-002	5.982167e+000
2.606431839801662e-002	6.270339e+000
2.614431839801662e-002	7.068622e+000
2.622431839801662e-002	8.386560e+000
2.630431839801661e-002	1.020586e+001
2.638431839801661e-002	1.247282e+001
2.646431839801661e-002	1.506742e+001
2.654431839801660e-002	1.771169e+001
2.657963536897232e-002	1.863625e+001
2.660742431804114e-002	1.907373e+001
2.661939997331855e-002	1.918697e+001
2.663099598420174e-002	1.926760e+001
2.664401790561194e-002	1.934220e+001
2.665849283019406e-002	1.940932e+001
2.668349465112119e-002	1.950149e+001
2.670759231425909e-002	1.956883e+001
2.675578764053493e-002	1.965851e+001
2.679934676739695e-002	1.966988e+001
2.687498013914297e-002	1.949334e+001
2.695498013914296e-002	1.904531e+001
2.703498013914296e-002	1.830893e+001
2.711498013914296e-002	1.730584e+001
2.719498013914296e-002	1.607631e+001
2.727498013914295e-002	1.467180e+001
2.735498013914295e-002	1.315424e+001
2.743498013914295e-002	1.159522e+001
2.751498013914294e-002	1.007429e+001
2.759498013914294e-002	8.676379e+000
2.767498013914294e-002	7.488371e+000
2.775498013914293e-002	6.594915e+000
2.783498013914293e-002	6.073657e+000
2.791498013914293e-002	5.990303e+000
2.799498013914292e-002	6.393926e+000
2.807498013914292e-002	7.312757e+000
2.815498013914292e-002	8.750362e+000
2.823498013914291e-002	1.068129e+001
2.831498013914291e-002	1.304154e+001
2.839498013914291e-002	1.566937e+001
2.847498013914290e-002	1.811672e+001
2.851938009946167e-002	1.903134e+001
2.853792865979554e-002	1.922451e+001
2.855621717940576e-002	1.933614e+001
2.857884635996427e-002	1.943906e+001
2.860385637385521e-002	1.952202e+001
2.865387640163708e-002	1.963449e+001
2.870086899765217e-002	1.966491e+001
2.878086899765217e-002	1.951048e+001
2.886086899765217e-002	1.909039e+001
2.894086899765216e-002	1.837686e+001
2.902086899765216e-002	1.739381e+001
2.910086899765216e-002	1.618055e+001
2.918086899765215e-002	1.478771e+001
2.926086899765215e-002	1.327641e+001
2.934086899765215e-002	1.171756e+001
2.942086899765214e-002	1.019022e+001
2.950086899765214e-002	8.779012e+000
2.958086899765214e-002	7.570859e+000
2.966086899765213e-002	6.650792e+000
2.974086899765213e-002	6.097228e+000
2.982086899765213e-002	5.977031e+000
2.990086899765213e-002	6.340779e+000
2.998086899765212e-002	7.218519e+000
3.006086899765212e-002	8.615929e+000
3.014086899765212e-002	1.051007e+001
3.022086899765211e-002	1.284062e+001
3.030086899765211e-002	1.546387e+001
3.038086899765211e-002	1.793066e+001
3.043200845634983e-002	1.900428e+001
3.045639188525340e-002	1.925844e+001
3.048042369605028e-002	1.938920e+001
3.051541859033585e-002	1.951912e+001
3.055035209605916e-002	1.960244e+001
3.062021910750579e-002	1.965826e+001
3.068625091390825e-002	1.954497e+001
3.076625091390825e-002	1.913872e+001
3.084625091390825e-002	1.845018e+001
3.092625091390824e-002	1.748936e+001
3.100625091390824e-002	1.629451e+001
3.108625091390824e-002	1.491534e+001
3.116625091390823e-002	1.341204e+001
3.124625091390823e-002	1.185474e+001
3.132625091390823e-002	1.032185e+001
3.140625091390822e-002	8.897620e+000
3.148625091390822e-002	7.668895e+000
3.156625091390822e-002	6.721026e+000
3.164625091390821e-002	6.133175e+000
3.172625091390821e-002	5.973375e+000
3.180625091390821e-002	6.293769e+000
3.188625091390820e-002	7.126324e+000
3.196625091390820e-002	8.478966e+000
3.204625091390820e-002	1.033144e+001
3.212625091390819e-002	1.262725e+001
3.220625091390819e-002	1.523749e+001
3.228625091390819e-002	1.775034e+001
3.233799030078746e-002	1.891957e+001
3.236164277974388e-002	1.920301e+001
3.238383457923816e-002	1.934192e+001
3.241679008049392e-002	1.948178e+001
3.244948284947063e-002	1.957817e+001
3.249199853589621e-002	1.964818e+001
3.255989598005235e-002	1.963916e+001
3.262512523221675e-002	1.945025e+001
3.270512523221675e-002	1.894613e+001
3.278512523221674e-002	1.816623e+001
3.286512523221674e-002	1.712532e+001
3.294512523221674e-002	1.586552e+001
3.302512523221673e-002	1.444004e+001
3.310512523221673e-002	1.291239e+001
3.318512523221673e-002	1.135550e+001
3.326512523221673e-002	9.849903e+000
3.334512523221672e-002	8.481003e+000
3.342512523221672e-002	7.335548e+000
3.350512523221672e-002	6.497320e+000
3.358512523221671e-002	6.042316e+000
3.366512523221671e-002	6.033835e+000
3.374512523221671e-002	6.517850e+000
3.382512523221670e-002	7.518892e+000
3.390512523221670e-002	9.036231e+000
3.398512523221670e-002	1.103925e+001
3.406512523221669e-002	1.345590e+001
3.414512523221669e-002	1.606786e+001
3.422512523221669e-002	1.831956e+001
3.427904507000890e-002	1.923338e+001
3.429586626751602e-002	1.936164e+001
3.431208144562295e-002	1.943284e+001
3.432742805732245e-002	1.948683e+001
3.435812128072141e-002	1.957259e+001
3.438917748756382e-002	1.963500e+001
3.444184307550149e-002	1.967891e+001
3.449309140963652e-002	1.961174e+001
3.457309140963652e-002	1.926568e+001
3.465309140963652e-002	1.864809e+001
3.473309140963651e-002	1.775133e+001
3.481309140963651e-002	1.661052e+001
