Frecuencia	Ganancia	Fase
5.84341413373518e+004	-8.29982876271268e-002	9.31404213753844e+000
6.30957344480193e+004	-7.12799195195375e-002	8.63233392215183e+000
6.81292069057961e+004	-6.12048602042703e-002	7.99968478546691e+000
7.35642254459641e+004	-5.25455922747742e-002	7.41273411800028e+000
7.94328234724282e+004	-4.51053309359079e-002	6.86831680495657e+000
8.57695898590894e+004	-3.87140743571882e-002	6.36345917322106e+000
9.26118728128793e+004	-3.32251080099154e-002	5.89537324621504e+000
1.00000000000000e+005	-2.85119255263236e-002	5.46144979632613e+000
1.07977516232771e+005	-2.44655272872810e-002	5.05925058716886e+000
1.16591440117983e+005	-2.09920583809821e-002	4.68650011613778e+000
1.25892541179417e+005	-1.80107491755269e-002	4.34107709991181e+000
1.35935639087853e+005	-1.54521240642053e-002	4.02100588995810e+000
1.46779926762207e+005	-1.32564466506995e-002	3.72444795990591e+000
1.58489319246111e+005	-1.13723725125626e-002	3.44969357027768e+000
1.71132830416178e+005	-9.75578355872375e-003	3.19515368700898e+000
1.84784979742229e+005	-8.36878077683402e-003	2.95935220717686e+000
1.99526231496888e+005	-7.17881478541633e-003	2.74091852728730e+000
2.15443469003188e+005	-6.15793602732660e-003	2.53858047541678e+000
2.32630506715363e+005	-5.28214864901361e-003	2.35115761768409e+000
2.51188643150958e+005	-4.53085410154068e-003	2.17755494130297e+000
2.71227257933203e+005	-3.88637227938639e-003	2.01675691030852e+000
2.92864456462524e+005	-3.33352959433288e-003	1.86782188552844e+000
3.16227766016838e+005	-2.85930477710210e-003	1.72987689713858e+000
3.41454887383360e+005	-2.45252442661510e-003	1.60211275591746e+000
3.68694506451958e+005	-2.10360140023163e-003	1.48377948787365e+000
3.98107170553497e+005	-1.80431007614007e-003	1.37418207608101e+000
4.29866234708228e+005	-1.54759333459025e-003	1.27267649317856e+000
4.64158883361278e+005	-1.32739681347650e-003	1.17866600795901e+000
5.01187233627272e+005	-1.13852660788233e-003	1.09159774969498e+000
5.41169526546464e+005	-9.76527115022467e-004	1.01095951426297e+000
5.84341413373517e+005	-8.37576185306291e-004	9.36276796668300e-001
6.30957344480193e+005	-7.18395137201657e-004	8.67110035206766e-001
6.81292069057961e+005	-6.16171535614969e-004	8.03052053187486e-001
7.35642254459641e+005	-5.28492928614958e-004	7.43725684861471e-001
7.94328234724281e+005	-4.53289991015576e-004	6.88781572932824e-001
8.57695898590894e+005	-3.88787742321787e-004	6.37896125759716e-001
9.26118728128793e+005	-3.33463694304484e-004	5.90769623070078e-001
1.00000000000000e+006	-2.86011945356450e-004	5.47124459714711e-001
1.07977516232771e+006	-2.45312377739820e-004	5.06703517652854e-001
1.16591440117983e+006	-2.10404233347487e-004	4.69268657008902e-001
1.25892541179417e+006	-1.80463446136325e-004	4.34599317651569e-001
1.35935639087853e+006	-1.54783197618267e-004	4.02491223327314e-001
1.46779926762207e+006	-1.32757237469081e-004	3.72755180928035e-001
1.58489319246111e+006	-1.13865576215752e-004	3.45215967988951e-001
1.71132830416178e+006	-9.76622128945295e-005	3.19711301997123e-001
1.84784979742229e+006	-8.37646083178271e-005	2.96090885544956e-001
1.99526231496888e+006	-7.18446558050529e-005	2.74215521787630e-001
2.15443469003188e+006	-6.16209363561600e-005	2.53956295059949e-001
2.32630506715363e+006	-5.28520756869797e-005	2.35193811877966e-001
2.51188643150958e+006	-4.53310462949703e-005	2.17817497895394e-001
2.71227257933203e+006	-3.88802802469249e-005	2.01724946705679e-001
2.92864456462524e+006	-3.33474773306175e-005	1.86821316679064e-001
3.16227766016838e+006	-2.86020095621305e-005	1.73018772301464e-001
3.41454887383360e+006	-2.45318373415711e-005	1.60235966739766e-001
3.68694506451957e+006	-2.10408644056617e-005	1.48397562597602e-001
3.98107170553497e+006	-1.80466690877770e-005	1.37433788047904e-001
4.29866234708228e+006	-1.54785584606592e-005	1.27280025734810e-001
4.64158883361278e+006	-1.32758993410734e-005	1.17876432028838e-001
5.01187233627272e+006	-1.13866867944976e-005	1.09167584396741e-001
5.41169526546464e+006	-9.76631631856043e-006	1.01102154812031e-001
5.84341413373517e+006	-8.37653073756293e-006	9.36326072847326e-002
6.30957344480193e+006	-7.18451701099645e-006	8.67149177303848e-002
6.81292069057961e+006	-6.16213146239917e-006	8.03083145294214e-002
7.35642254459641e+006	-5.28523540209787e-006	7.43750382495310e-002
7.94328234724281e+006	-4.53312510518920e-006	6.88801191162102e-002
8.57695898590894e+006	-3.88804308323626e-006	6.37911709210352e-002
9.26118728128793e+006	-3.33475880627906e-006	5.90782001538393e-002
1.00000000000000e+007	-2.86020910230016e-006	5.47134292345284e-002
1.07977516232771e+007	-2.45318973333064e-006	5.06711328032330e-002
1.16591440117983e+007	-2.10409084707594e-006	4.69274861043406e-002
1.25892541179417e+007	-1.80467015440035e-006	4.34604245711485e-002
1.35935639087853e+007	-1.54785823271360e-006	4.02495137838170e-002
1.46779926762207e+007	-1.32759168899659e-006	3.72758290343882e-002
1.58489319246111e+007	-1.13866997311883e-006	3.45218437892120e-002
1.71132830416178e+007	-9.76632582942813e-007	3.19713263915287e-002
1.84784979742229e+007	-8.37653773987565e-007	2.96092443954904e-002
1.99526231496888e+007	-7.18452213338847e-007	2.74216759678667e-002
2.15443469003188e+007	-6.16213526664725e-007	2.53957278353124e-002
2.32630506715363e+007	-5.28523814490679e-007	2.35194592936432e-002
2.51188643150958e+007	-4.53312715342104e-007	2.17818118312824e-002
2.71227257933203e+007	-3.88804460287269e-007	2.01725439521195e-002
2.92864456462524e+007	-3.33475990228429e-007	1.86821708136639e-002
3.16227766016838e+007	-2.86020992245064e-007	1.73019083247470e-002
3.41454887383360e+007	-2.45319030486587e-007	1.60236213733095e-002
3.68694506451958e+007	-2.10409130334778e-007	1.48397758791470e-002
3.98107170553497e+007	-1.80467048229840e-007	1.37433943890297e-002
4.29866234708228e+007	-1.54785845285315e-007	1.27280149524866e-002
4.64158883361278e+007	-1.32759186094612e-007	1.17876530358804e-002
5.01187233627272e+007	-1.13867007856057e-007	1.09167662503029e-002
5.41169526546464e+007	-9.76632695534623e-008	1.01102216854075e-002
5.84341413373518e+007	-8.37653848533310e-008	9.36326565664893e-003
6.30957344480193e+007	-7.18452278207951e-008	8.67149568762820e-003
6.81292069057961e+007	-6.16213556172877e-008	8.03083456241172e-003
7.35642254459641e+007	-5.28523854985386e-008	7.43750629489288e-003
7.94328234724282e+007	-4.53312667087148e-008	6.88801387356412e-003
8.57695898590894e+007	-3.88804482349637e-008	6.37911865053046e-003
9.26118728128794e+007	-3.33475962287506e-008	5.90782125328654e-003
1.00000000000000e+008	-2.86020992828379e-008	5.47134390675390e-003
