Frecuencia	Ganancia	Fase
3.16227766016838e+001	1.21090930572316e+001	-1.52179451624569e+002
3.41454887383360e+001	1.22024931105281e+001	-1.54112017156838e+002
3.68694506451957e+001	1.22836610368436e+001	-1.55925484106830e+002
3.98107170553497e+001	1.23540777847766e+001	-1.57624255428086e+002
4.29866234708228e+001	1.24150752401810e+001	-1.59213173895202e+002
4.64158883361278e+001	1.24678434962261e+001	-1.60697371864688e+002
5.01187233627272e+001	1.25134399927538e+001	-1.62082145517147e+002
5.41169526546464e+001	1.25527997416744e+001	-1.63372851804390e+002
5.84341413373518e+001	1.25867460266539e+001	-1.64574825805397e+002
6.30957344480193e+001	1.26160011186700e+001	-1.65693315967684e+002
6.81292069057961e+001	1.26411966790545e+001	-1.66733434691919e+002
7.35642254459641e+001	1.26628836281160e+001	-1.67700121837266e+002
7.94328234724281e+001	1.26815413412623e+001	-1.68598118927555e+002
8.57695898590894e+001	1.26975860985951e+001	-1.69431952082932e+002
9.26118728128793e+001	1.27113787611784e+001	-1.70205921959315e+002
1.00000000000000e+002	1.27232316807564e+001	-1.70924099229764e+002
1.07977516232771e+002	1.27334148724657e+001	-1.71590324376281e+002
1.16591440117983e+002	1.27421614945852e+001	-1.72208210771405e+002
1.25892541179417e+002	1.27496726876536e+001	-1.72781150213991e+002
1.35935639087853e+002	1.27561218291121e+001	-1.73312320242550e+002
1.46779926762207e+002	1.27616582602229e+001	-1.73804692684228e+002
1.58489319246111e+002	1.27664105405596e+001	-1.74261043009901e+002
1.71132830416178e+002	1.27704892824273e+001	-1.74683960158844e+002
1.84784979742229e+002	1.27739896139150e+001	-1.75075856572431e+002
1.99526231496888e+002	1.27769933151499e+001	-1.75438978238011e+002
2.15443469003188e+002	1.27795706681211e+001	-1.75775414593752e+002
2.32630506715363e+002	1.27817820562532e+001	-1.76087108184894e+002
2.51188643150958e+002	1.27836793459683e+001	-1.76375863993268e+002
2.71227257933203e+002	1.27853070787397e+001	-1.76643358386658e+002
2.92864456462524e+002	1.27867034987567e+001	-1.76891147653888e+002
3.16227766016838e+002	1.27879014382048e+001	-1.77120676106358e+002
3.41454887383360e+002	1.27889290794325e+001	-1.77333283738205e+002
3.68694506451957e+002	1.27898106107616e+001	-1.77530213445790e+002
3.98107170553497e+002	1.27905667905017e+001	-1.77712617813623e+002
4.29866234708228e+002	1.27912154318844e+001	-1.77881565478432e+002
4.64158883361278e+002	1.27917718197987e+001	-1.78038047086350e+002
5.01187233627272e+002	1.27922490688486e+001	-1.78182980860368e+002
5.41169526546464e+002	1.27926584309350e+001	-1.78317217796559e+002
5.84341413373517e+002	1.27930095593731e+001	-1.78441546508323e+002
6.30957344480193e+002	1.27933107356948e+001	-1.78556697738133e+002
6.81292069057961e+002	1.27935690643544e+001	-1.78663348556162e+002
7.35642254459641e+002	1.27937906398509e+001	-1.78762126264810e+002
7.94328234724281e+002	1.27939806901793e+001	-1.78853612027581e+002
8.57695898590894e+002	1.27941436999258e+001	-1.78938344240059e+002
9.26118728128793e+002	1.27942835159278e+001	-1.79016821659989e+002
1.00000000000000e+003	1.27944034378992e+001	-1.79089506312602e+002
1.07977516232771e+003	1.27945062962145e+001	-1.79156826186487e+002
1.16591440117983e+003	1.27945945186421e+001	-1.79219177734466e+002
1.25892541179417e+003	1.27946701875930e+001	-1.79276928193039e+002
1.35935639087853e+003	1.27947350892230e+001	-1.79330417733178e+002
1.46779926762207e+003	1.27947907555878e+001	-1.79379961454400e+002
1.58489319246111e+003	1.27948385007660e+001	-1.79425851233308e+002
1.71132830416178e+003	1.27948794518695e+001	-1.79468357437026e+002
1.84784979742229e+003	1.27949145756553e+001	-1.79507730511279e+002
1.99526231496888e+003	1.27949447013128e+001	-1.79544202452165e+002
2.15443469003188e+003	1.27949705400579e+001	-1.79577988170082e+002
2.32630506715363e+003	1.27949927019022e+001	-1.79609286753659e+002
2.51188643150958e+003	1.27950117100578e+001	-1.79638282640999e+002
2.71227257933203e+003	1.27950280132881e+001	-1.79665146705010e+002
2.92864456462524e+003	1.27950419965005e+001	-1.79690037259148e+002
3.16227766016838e+003	1.27950539898257e+001	-1.79713100989412e+002
3.41454887383360e+003	1.27950642764224e+001	-1.79734473818035e+002
3.68694506451957e+003	1.27950730991495e+001	-1.79754281703905e+002
3.98107170553497e+003	1.27950806663126e+001	-1.79772641384413e+002
4.29866234708228e+003	1.27950871565683e+001	-1.79789661063055e+002
4.64158883361278e+003	1.27950927231516e+001	-1.79805441046829e+002
5.01187233627272e+003	1.27950974974884e+001	-1.79820074337162e+002
5.41169526546464e+003	1.27951015923001e+001	-1.79833647177832e+002
5.84341413373518e+003	1.27951051042658e+001	-1.79846239563108e+002
6.30957344480193e+003	1.27951081163004e+001	-1.79857925709089e+002
6.81292069057961e+003	1.27951106995247e+001	-1.79868774491019e+002
7.35642254459641e+003	1.27951129149243e+001	-1.79878849849144e+002
7.94328234724281e+003	1.27951148148063e+001	-1.79888211165500e+002
8.57695898590894e+003	1.27951164440264e+001	-1.79896913613845e+002
9.26118728128794e+003	1.27951178410511e+001	-1.79905008484815e+002
1.00000000000000e+004	1.27951190388669e+001	-1.79912543488177e+002
1.07977516232771e+004	1.27951200657497e+001	-1.79919563034012e+002
1.16591440117983e+004	1.27951209459462e+001	-1.79926108494426e+002
1.25892541179417e+004	1.27951217002420e+001	-1.79932218447395e+002
1.35935639087853e+004	1.27951223464419e+001	-1.79937928904106e+002
1.46779926762207e+004	1.27951228998038e+001	-1.79943273521198e+002
1.58489319246111e+004	1.27951233733933e+001	-1.79948283799140e+002
1.71132830416178e+004	1.27951237783900e+001	-1.79952989267849e+002
1.84784979742229e+004	1.27951241243595e+001	-1.79957417660770e+002
1.99526231496888e+004	1.27951244194666e+001	-1.79961595078295e+002
2.15443469003188e+004	1.27951246706823e+001	-1.79965546141613e+002
2.32630506715363e+004	1.27951248839357e+001	-1.79969294137823e+002
2.51188643150958e+004	1.27951250642606e+001	-1.79972861157165e+002
2.71227257933203e+004	1.27951252159192e+001	-1.79976268223239e+002
2.92864456462524e+004	1.27951253424880e+001	-1.79979535416900e+002
3.16227766016838e+004	1.27951254469552e+001	-1.79982681994607e+002
3.41454887383360e+004	1.27951255317914e+001	-1.79985726501929e+002
3.68694506451958e+004	1.27951255989940e+001	-1.79988686882856e+002
3.98107170553497e+004	1.27951256501521e+001	-1.79991580585540e+002
4.29866234708228e+004	1.27951256864758e+001	-1.79994424665123e+002
4.64158883361278e+004	1.27951257088208e+001	-1.79997235884311e+002
5.01187233627272e+004	1.27951257177150e+001	1.79999969187889e+002
5.41169526546464e+004	1.27951257133666e+001	1.79997174078495e+002
5.84341413373518e+004	1.27951256956745e+001	1.79994362313432e+002
6.30957344480193e+004	1.27951256642232e+001	1.79991517320487e+002
6.81292069057961e+004	1.27951256182648e+001	1.79988622331572e+002
7.35642254459641e+004	1.27951255567195e+001	1.79985660283960e+002
7.94328234724282e+004	1.27951254781326e+001	1.79982613719678e+002
8.57695898590894e+004	1.27951253806471e+001	1.79979464682607e+002
9.26118728128793e+004	1.27951252619609e+001	1.79976194612712e+002
1.00000000000000e+005	1.27951251192743e+001	1.79972784236563e+002
1.07977516232771e+005	1.27951249492169e+001	1.79969213453793e+002
1.16591440117983e+005	1.27951247477746e+001	1.79965461218645e+002
1.25892541179417e+005	1.27951245101892e+001	1.79961505415906e+002
1.35935639087853e+005	1.27951242308536e+001	1.79957322730503e+002
1.46779926762207e+005	1.27951239031729e+001	1.79952888510270e+002
1.58489319246111e+005	1.27951235194072e+001	1.79948176620450e+002
1.71132830416178e+005	1.27951230704999e+001	1.79943159289787e+002
1.84784979742229e+005	1.27951225458477e+001	1.79937806946756e+002
1.99526231496888e+005	1.27951219330671e+001	1.79932088045449e+002
2.15443469003188e+005	1.27951212176884e+001	1.79925968879470e+002
2.32630506715363e+005	1.27951203828235e+001	1.79919413383324e+002
2.51188643150958e+005	1.27951194087580e+001	1.79912382919971e+002
2.71227257933203e+005	1.27951182724959e+001	1.79904836053029e+002
2.92864456462524e+005	1.27951169472085e+001	1.79896728302567e+002
3.16227766016838e+005	1.27951154016075e+001	1.79888011882982e+002
3.41454887383360e+005	1.27951135992005e+001	1.79878635421453e+002
3.68694506451958e+005	1.27951114974308e+001	1.79868543655060e+002
3.98107170553497e+005	1.27951090466768e+001	1.79857677105298e+002
4.29866234708228e+005	1.27951061890756e+001	1.79845971727362e+002
4.64158883361278e+005	1.27951028571605e+001	1.79833358533090e+002
5.01187233627272e+005	1.27950989722642e+001	1.79819763184001e+002
5.41169526546464e+005	1.27950944426666e+001	1.79805105553761e+002
5.84341413373517e+005	1.27950891614220e+001	1.79789299255636e+002
6.30957344480193e+005	1.27950830038448e+001	1.79772251133919e+002
6.81292069057961e+005	1.27950758245526e+001	1.79753860714908e+002
7.35642254459641e+005	1.27950674540512e+001	1.79734019615272e+002
7.94328234724281e+005	1.27950576947139e+001	1.79712610903231e+002
8.57695898590894e+005	1.27950463161339e+001	1.79689508410302e+002
9.26118728128793e+005	1.27950330496713e+001	1.79664575988534e+002
1.00000000000000e+006	1.27950175821223e+001	1.79637666707898e+002
1.07977516232771e+006	1.27949995483205e+001	1.79608621992324e+002
1.16591440117983e+006	1.27949785225192e+001	1.79577270686025e+002
1.25892541179417e+006	1.27949540083409e+001	1.79543428046276e+002
1.35935639087853e+006	1.27949254270661e+001	1.79506894656515e+002
1.46779926762207e+006	1.27948921039757e+001	1.79467455253908e+002
1.58489319246111e+006	1.27948532524245e+001	1.79424877463434e+002
1.71132830416178e+006	1.27948079552871e+001	1.79378910433034e+002
1.84784979742229e+006	1.27947551433111e+001	1.79329283359236e+002
1.99526231496888e+006	1.27946935699065e+001	1.79275703898580e+002
2.15443469003188e+006	1.27946217817302e+001	1.79217856451917e+002
2.32630506715363e+006	1.27945380844205e+001	1.79155400315262e+002
2.51188643150958e+006	1.27944405026440e+001	1.79087967683592e+002
2.71227257933203e+006	1.27943267335363e+001	1.79015161500726e+002
2.92864456462524e+006	1.27941940924235e+001	1.78936553138384e+002
3.16227766016838e+006	1.27940394495855e+001	1.78851679895620e+002
3.41454887383360e+006	1.27938591565391e+001	1.78760042305248e+002
3.68694506451957e+006	1.27936489601599e+001	1.78661101228992e+002
3.98107170553497e+006	1.27934039026026e+001	1.78554274732572e+002
4.29866234708228e+006	1.27931182047219e+001	1.78438934720825e+002
4.64158883361278e+006	1.27927851302607e+001	1.78314403314045e+002
5.01187233627272e+006	1.27923968276778e+001	1.78179948959500e+002
5.41169526546464e+006	1.27919441459342e+001	1.78034782241341e+002
5.84341413373517e+006	1.27914164200685e+001	1.77878051398834e+002
6.30957344480193e+006	1.27908012215396e+001	1.77708837500575e+002
6.81292069057961e+006	1.27900840677655e+001	1.77526149290168e+002
7.35642254459641e+006	1.27892480841889e+001	1.77328917662153e+002
7.94328234724281e+006	1.27882736113369e+001	1.77115989767368e+002
8.57695898590894e+006	1.27871377480533e+001	1.76886122726147e+002
9.26118728128793e+006	1.27858138208604e+001	1.76637976940966e+002
1.00000000000000e+007	1.27842707678149e+001	1.76370109000284e+002
1.07977516232771e+007	1.27824724237259e+001	1.76080964189153e+002
1.16591440117983e+007	1.27803766913409e+001	1.75768868580288e+002
1.25892541179417e+007	1.27779345815188e+001	1.75432020758414e+002
1.35935639087853e+007	1.27750891028176e+001	1.75068483198838e+002
1.46779926762207e+007	1.27717739784526e+001	1.74676173335823e+002
1.58489319246111e+007	1.27679121663314e+001	1.74252854421115e+002
1.71132830416178e+007	1.27634141546368e+001	1.73796126236789e+002
1.84784979742229e+007	1.27581760036601e+001	1.73303415844788e+002
1.99526231496888e+007	1.27520771013920e+001	1.72771968524694e+002
2.15443469003188e+007	1.27449775986493e+001	1.72198839133302e+002
2.32630506715363e+007	1.27367154886917e+001	1.71580884216806e+002
2.51188643150958e+007	1.27271032958216e+001	1.70914755243946e+002
2.71227257933203e+007	1.27159243393010e+001	1.70196893438510e+002
2.92864456462524e+007	1.27029285440658e+001	1.69423526835347e+002
3.16227766016838e+007	1.26878277767007e+001	1.68590670252408e+002
3.41454887383360e+007	1.26702906995132e+001	1.67694129090022e+002
3.68694506451958e+007	1.26499371541490e+001	1.66729507972316e+002
3.98107170553497e+007	1.26263321152069e+001	1.65692225463036e+002
4.29866234708228e+007	1.25989792926945e+001	1.64577536229918e+002
4.64158883361278e+007	1.25673145134562e+001	1.63380562185527e+002
5.01187233627272e+007	1.25306990790618e+001	1.62096334259305e+002
5.41169526546464e+007	1.24884133776909e+001	1.60719846410762e+002
5.84341413373518e+007	1.24396511331371e+001	1.59246123575565e+002
6.30957344480193e+007	1.23835147823675e+001	1.57670304768256e+002
6.81292069057961e+007	1.23190125984478e+001	1.55987742104715e+002
7.35642254459641e+007	1.22450583078519e+001	1.54194115839750e+002
7.94328234724282e+007	1.21604740478620e+001	1.52285563998442e+002
8.57695898590894e+007	1.20639975972969e+001	1.50258823909216e+002
9.26118728128794e+007	1.19542948120924e+001	1.48111380708131e+002
1.00000000000000e+008	1.18299781035685e+001	1.45841615575691e+002
1.07977516232771e+008	1.16896315821703e+001	1.43448944185753e+002
1.16591440117983e+008	1.15318430996990e+001	1.40933933494483e+002
1.25892541179417e+008	1.13552428847822e+001	1.38298383577378e+002
1.35935639087853e+008	1.11585477669191e+001	1.35545360680287e+002
1.46779926762207e+008	1.09406092297728e+001	1.32679169177706e+002
1.58489319246111e+008	1.07004627757392e+001	1.29705253298474e+002
1.71132830416178e+008	1.04373754853076e+001	1.26630024885447e+002
1.84784979742229e+008	1.01508883677093e+001	1.23460620660392e+002
1.99526231496888e+008	9.84085015062315e+000	1.20204600003930e+002
2.15443469003188e+008	9.50743976120225e+000	1.16869602296788e+002
2.32630506715363e+008	9.15117562324054e+000	1.13462988178608e+002
2.51188643150958e+008	8.77291119944324e+000	1.09991492826322e+002
2.71227257933203e+008	8.37381740464536e+000	1.06460918485200e+002
2.92864456462524e+008	7.95535374412555e+000	1.02875890620312e+002
3.16227766016838e+008	7.51923076456376e+000	9.92396954739264e+001
3.41454887383360e+008	7.06736680398994e+000	9.55542095967921e+001
3.68694506451958e+008	6.60184189642456e+000	9.18199239376516e+001
3.98107170553497e+008	6.12485118110358e+000	8.80360582098446e+001
4.29866234708228e+008	5.63865949316029e+000	8.42007559979317e+001
4.64158883361278e+008	5.14555784168305e+000	8.03113468803755e+001
5.01187233627272e+008	4.64782180317604e+000	7.63646599446913e+001
5.41169526546464e+008	4.14767119181757e+000	7.23573719309119e+001
5.84341413373518e+008	3.64723002794621e+000	6.82863726161350e+001
6.30957344480193e+008	3.14848578489102e+000	6.41491301806604e+001
6.81292069057961e+008	2.65324723614493e+000	5.99440395422390e+001
7.35642254459641e+008	2.16310070751652e+000	5.56707367465421e+001
7.94328234724282e+008	1.67936552181320e+000	5.13303642308116e+001
8.57695898590894e+008	1.20305028043813e+000	4.69257733422843e+001
9.26118728128793e+008	7.34812663351651e-001	4.24616541610247e+001
1.00000000000000e+009	2.74926181175381e-001	3.79445870670582e+001
