Frecuencia	Ganancia	Fase
2.92864456462524e+007	8.60564485110969e-001	5.42993035778560e+001
3.16227766016838e+007	5.27243995651447e-001	5.09938134387541e+001
3.41454887383360e+007	2.15813751498979e-001	4.77142696201973e+001
3.68694506451958e+007	-7.35169687508033e-002	4.44682450856730e+001
3.98107170553497e+007	-3.40902599937848e-001	4.12629946320482e+001
4.29866234708228e+007	-5.86840341710964e-001	3.81051124886766e+001
4.64158883361278e+007	-8.12138326014382e-001	3.50002298865195e+001
5.01187233627272e+007	-1.01787563841965e+000	3.19527721593409e+001
5.41169526546464e+007	-1.20535750650278e+000	2.89657876131252e+001
5.84341413373518e+007	-1.37606908869786e+000	2.60408526454016e+001
6.30957344480193e+007	-1.53163101429248e+000	2.31780505868970e+001
6.81292069057961e+007	-1.67375923260088e+000	2.03760163800084e+001
7.35642254459641e+007	-1.80423096725738e+000	1.76320359169398e+001
7.94328234724282e+007	-1.92485777921269e+000	1.49421875688380e+001
8.57695898590894e+007	-2.03746600401258e+000	1.23015138985284e+001
9.26118728128794e+007	-2.14388422572011e+000	9.70421316062007e+000
1.00000000000000e+008	-2.24593699212633e+000	7.14384247514457e+000
1.07977516232771e+008	-2.34544365827395e+000	4.61352702937906e+000
1.16591440117983e+008	-2.44422105055722e+000	2.10617186606253e+000
1.25892541179417e+008	-2.54408852920264e+000	-3.85325370264575e-001
1.35935639087853e+008	-2.64687397772885e+000	-2.86786130115254e+000
1.46779926762207e+008	-2.75441922907217e+000	-5.34791341199403e+000
1.58489319246111e+008	-2.86858345780334e+000	-7.83132690329641e+000
1.71132830416178e+008	-2.99124312121268e+000	-1.03231033977638e+001
1.84784979742229e+008	-3.12428714090494e+000	-1.28271948560048e+001
1.99526231496888e+008	-3.26960621569506e+000	-1.53463083227884e+001
2.15443469003188e+008	-3.42907545935076e+000	-1.78817295740746e+001
2.32630506715363e+008	-3.60453001427645e+000	-2.04331761332201e+001
2.51188643150958e+008	-3.79773388417381e+000	-2.29986918526007e+001
2.71227257933203e+008	-4.01034296302036e+000	-2.55745958955811e+001
2.92864456462524e+008	-4.24386402598351e+000	-2.81554978756947e+001
