Frecuencia	Ganancia	Fase
1.00000000000000e+002	1.52259984145925e+001	-1.69485227234288e+002
1.07977516232771e+002	1.52399846971251e+001	-1.70254859640758e+002
1.16591440117983e+002	1.52520065358524e+001	-1.70969100067507e+002
1.25892541179417e+002	1.52623367252310e+001	-1.71631743742851e+002
1.35935639087853e+002	1.52712109952016e+001	-1.72246365095431e+002
1.46779926762207e+002	1.52788328325984e+001	-1.72816322292718e+002
1.58489319246111e+002	1.52853777322336e+001	-1.73344763715790e+002
1.71132830416178e+002	1.52909969296306e+001	-1.73834635806575e+002
1.84784979742229e+002	1.52958206672142e+001	-1.74288691837692e+002
1.99526231496888e+002	1.52999610438410e+001	-1.74709501250043e+002
2.15443469003188e+002	1.53035144946256e+001	-1.75099459281567e+002
2.32630506715363e+002	1.53065639444382e+001	-1.75460796674498e+002
2.51188643150958e+002	1.53091806746549e+001	-1.75795589300170e+002
2.71227257933203e+002	1.53114259388455e+001	-1.76105767581939e+002
2.92864456462524e+002	1.53133523593389e+001	-1.76393125629853e+002
3.16227766016838e+002	1.53150051330189e+001	-1.76659330026846e+002
3.41454887383360e+002	1.53164230714377e+001	-1.76905928226687e+002
3.68694506451957e+002	1.53176394972675e+001	-1.77134356539830e+002
3.98107170553497e+002	1.53186830163730e+001	-1.77345947695529e+002
4.29866234708228e+002	1.53195781824222e+001	-1.77541937977854e+002
4.64158883361278e+002	1.53203460686340e+001	-1.77723473940188e+002
5.01187233627272e+002	1.53210047594567e+001	-1.77891618707862e+002
5.41169526546464e+002	1.53215697732476e+001	-1.78047357882215e+002
5.84341413373517e+002	1.53220544254717e+001	-1.78191605061867e+002
6.30957344480193e+002	1.53224701407537e+001	-1.78325206998589e+002
6.81292069057961e+002	1.53228267208975e+001	-1.78448948406103e+002
7.35642254459641e+002	1.53231325750357e+001	-1.78563556440539e+002
7.94328234724281e+002	1.53233949172446e+001	-1.78669704871326e+002
8.57695898590894e+002	1.53236199361751e+001	-1.78768017961010e+002
9.26118728128793e+002	1.53238129406832e+001	-1.78859074072032e+002
1.00000000000000e+003	1.53239784847806e+001	-1.78943409017877e+002
1.07977516232771e+003	1.53241204748914e+001	-1.79021519175291e+002
1.16591440117983e+003	1.53242422618863e+001	-1.79093864373474e+002
1.25892541179417e+003	1.53243467200489e+001	-1.79160870575342e+002
1.35935639087853e+003	1.53244363148179e+001	-1.79222932365131e+002
1.46779926762207e+003	1.53245131609384e+001	-1.79280415255782e+002
1.58489319246111e+003	1.53245790723118e+001	-1.79333657828730e+002
1.71132830416178e+003	1.53246356047844e+001	-1.79382973717951e+002
1.84784979742229e+003	1.53246840928657e+001	-1.79428653449328e+002
1.99526231496888e+003	1.53247256811850e+001	-1.79470966145716e+002
2.15443469003188e+003	1.53247613515258e+001	-1.79510161107340e+002
2.32630506715363e+003	1.53247919459754e+001	-1.79546469276562e+002
2.51188643150958e+003	1.53248181868044e+001	-1.79580104595382e+002
2.71227257933203e+003	1.53248406935144e+001	-1.79611265263495e+002
2.92864456462524e+003	1.53248599974581e+001	-1.79640134904159e+002
3.16227766016838e+003	1.53248765543754e+001	-1.79666883644619e+002
3.41454887383360e+003	1.53248907551618e+001	-1.79691669117378e+002
3.68694506451957e+003	1.53249029350831e+001	-1.79714637388099e+002
3.98107170553497e+003	1.53249133817035e+001	-1.79735923815598e+002
4.29866234708228e+003	1.53249223416599e+001	-1.79755653848895e+002
4.64158883361278e+003	1.53249300264946e+001	-1.79773943766029e+002
5.01187233627272e+003	1.53249366176435e+001	-1.79790901358921e+002
5.41169526546464e+003	1.53249422707219e+001	-1.79806626568329e+002
5.84341413373518e+003	1.53249471191987e+001	-1.79821212072596e+002
6.30957344480193e+003	1.53249512775431e+001	-1.79834743833654e+002
6.81292069057961e+003	1.53249548439401e+001	-1.79847301603496e+002
7.35642254459641e+003	1.53249579025879e+001	-1.79858959394076e+002
7.94328234724281e+003	1.53249605257023e+001	-1.79869785913417e+002
8.57695898590894e+003	1.53249627752146e+001	-1.79879844970470e+002
9.26118728128794e+003	1.53249647042363e+001	-1.79889195851133e+002
1.00000000000000e+004	1.53249663583146e+001	-1.79897893667607e+002
1.07977516232771e+004	1.53249677764975e+001	-1.79905989683188e+002
1.16591440117983e+004	1.53249689922704e+001	-1.79913531614357e+002
1.25892541179417e+004	1.53249700343421e+001	-1.79920563912006e+002
1.35935639087853e+004	1.53249709273115e+001	-1.79927128023377e+002
1.46779926762207e+004	1.53249716922630e+001	-1.79933262636349e+002
1.58489319246111e+004	1.53249723472579e+001	-1.79939003907451e+002
1.71132830416178e+004	1.53249729077587e+001	-1.79944385674925e+002
1.84784979742229e+004	1.53249733870024e+001	-1.79949439658190e+002
1.99526231496888e+004	1.53249737963006e+001	-1.79954195644756e+002
2.15443469003188e+004	1.53249741453204e+001	-1.79958681665799e+002
2.32630506715363e+004	1.53249744422999e+001	-1.79962924161372e+002
2.51188643150958e+004	1.53249746942499e+001	-1.79966948136219e+002
2.71227257933203e+004	1.53249749071235e+001	-1.79970777307168e+002
2.92864456462524e+004	1.53249750859426e+001	-1.79974434242900e+002
3.16227766016838e+004	1.53249752349291e+001	-1.79977940496960e+002
3.41454887383360e+004	1.53249753576047e+001	-1.79981316734800e+002
3.68694506451958e+004	1.53249754568600e+001	-1.79984582855587e+002
3.98107170553497e+004	1.53249755350410e+001	-1.79987758109466e+002
4.29866234708228e+004	1.53249755939960e+001	-1.79990861211004e+002
4.64158883361278e+004	1.53249756351148e+001	-1.79993910449552e+002
5.01187233627272e+004	1.53249756593686e+001	-1.79996923796974e+002
5.41169526546464e+004	1.53249756673282e+001	-1.79999919013589e+002
5.84341413373518e+004	1.53249756591833e+001	1.79997086247118e+002
6.30957344480193e+004	1.53249756347436e+001	1.79994074334506e+002
6.81292069057961e+004	1.53249755934269e+001	1.79991027496682e+002
7.35642254459641e+004	1.53249755342628e+001	1.79987927775940e+002
7.94328234724282e+004	1.53249754558529e+001	1.79984756902880e+002
8.57695898590894e+004	1.53249753563446e+001	1.79981496188719e+002
9.26118728128793e+004	1.53249752333878e+001	1.79978126415214e+002
1.00000000000000e+005	1.53249750840819e+001	1.79974627721293e+002
1.07977516232771e+005	1.53249749049005e+001	1.79970979486058e+002
1.16591440117983e+005	1.53249746916139e+001	1.79967160207255e+002
1.25892541179417e+005	1.53249744391841e+001	1.79963147374529e+002
1.35935639087853e+005	1.53249741416539e+001	1.79958917336680e+002
1.46779926762207e+005	1.53249737919985e+001	1.79954445162459e+002
1.58489319246111e+005	1.53249733819593e+001	1.79949704493420e+002
1.71132830416178e+005	1.53249729018595e+001	1.79944667388689e+002
1.84784979742229e+005	1.53249723403590e+001	1.79939304160209e+002
1.99526231496888e+005	1.53249716842047e+001	1.79933583197924e+002
2.15443469003188e+005	1.53249709179024e+001	1.79927470783308e+002
2.32630506715363e+005	1.53249700233622e+001	1.79920930890675e+002
2.51188643150958e+005	1.53249689794603e+001	1.79913924974976e+002
2.71227257933203e+005	1.53249677615522e+001	1.79906411744543e+002
2.92864456462524e+005	1.53249663408812e+001	1.79898346917732e+002
3.16227766016838e+005	1.53249646839072e+001	1.79889682961977e+002
3.41454887383360e+005	1.53249627515084e+001	1.79880368813735e+002
3.68694506451958e+005	1.53249604980587e+001	1.79870349577426e+002
3.98107170553497e+005	1.53249578703555e+001	1.79859566202138e+002
4.29866234708228e+005	1.53249548063581e+001	1.79847955133402e+002
4.64158883361278e+005	1.53249512337269e+001	1.79835447939058e+002
5.01187233627272e+005	1.53249470681113e+001	1.79821970905578e+002
5.41169526546464e+005	1.53249422111636e+001	1.79807444604209e+002
5.84341413373517e+005	1.53249365482095e+001	1.79791783422566e+002
6.30957344480193e+005	1.53249299455515e+001	1.79774895060632e+002
6.81292069057961e+005	1.53249222472991e+001	1.79756679986798e+002
7.35642254459641e+005	1.53249132717061e+001	1.79737030851816e+002
7.94328234724281e+005	1.53249028068600e+001	1.79715831856103e+002
8.57695898590894e+005	1.53248906056983e+001	1.79692958068201e+002
9.26118728128793e+005	1.53248763801612e+001	1.79668274689342e+002
1.00000000000000e+006	1.53248597944031e+001	1.79641636258895e+002
1.07977516232771e+006	1.53248404568596e+001	1.79612885799082e+002
1.16591440117983e+006	1.53248179110062e+001	1.79581853890891e+002
1.25892541179417e+006	1.53247916245823e+001	1.79548357677192e+002
1.35935639087853e+006	1.53247609770327e+001	1.79512199787092e+002
1.46779926762207e+006	1.53247252448636e+001	1.79473167175836e+002
1.58489319246111e+006	1.53246835845647e+001	1.79431029872118e+002
1.71132830416178e+006	1.53246350127149e+001	1.79385539627861e+002
1.84784979742229e+006	1.53245783827708e+001	1.79336428459447e+002
1.99526231496888e+006	1.53245123580349e+001	1.79283407076434e+002
2.15443469003188e+006	1.53244353801154e+001	1.79226163184413e+002
2.32630506715363e+006	1.53243456321851e+001	1.79164359656153e+002
2.51188643150958e+006	1.53242409961434e+001	1.79097632557580e+002
2.71227257933203e+006	1.53241190026945e+001	1.79025589021726e+002
2.92864456462524e+006	1.53239767731509e+001	1.78947804954146e+002
3.16227766016838e+006	1.53238109516324e+001	1.78863822561174e+002
3.41454887383360e+006	1.53236176260294e+001	1.78773147687722e+002
3.68694506451957e+006	1.53233922359314e+001	1.78675246947249e+002
3.98107170553497e+006	1.53231294653300e+001	1.78569544634617e+002
4.29866234708228e+006	1.53228231176384e+001	1.78455419403361e+002
4.64158883361278e+006	1.53224659700956e+001	1.78332200688057e+002
5.01187233627272e+006	1.53220496042071e+001	1.78199164867383e+002
5.41169526546464e+006	1.53215642082791e+001	1.78055531130842e+002
5.84341413373517e+006	1.53209983475796e+001	1.77900457060950e+002
6.30957344480193e+006	1.53203386967531e+001	1.77733033878506e+002
6.81292069057961e+006	1.53195697285232e+001	1.77552281368896e+002
7.35642254459641e+006	1.53186733515492e+001	1.77357142448528e+002
7.94328234724281e+006	1.53176284893786e+001	1.77146477373519e+002
8.57695898590894e+006	1.53164105910660e+001	1.76919057570670e+002
9.26118728128793e+006	1.53149910627256e+001	1.76673559085260e+002
1.00000000000000e+007	1.53133366075943e+001	1.76408555640960e+002
1.07977516232771e+007	1.53114084605884e+001	1.76122511331459e+002
1.16591440117983e+007	1.53091615009489e+001	1.75813772922440e+002
1.25892541179417e+007	1.53065432248859e+001	1.75480561823653e+002
1.35935639087853e+007	1.53034925574025e+001	1.75120965758321e+002
1.46779926762207e+007	1.52999384798938e+001	1.74732930176011e+002
1.58489319246111e+007	1.52957984477698e+001	1.74314249521161e+002
1.71132830416178e+007	1.52909765689916e+001	1.73862558432673e+002
1.84784979742229e+007	1.52853615126338e+001	1.73375323076932e+002
1.99526231496888e+007	1.52788241133560e+001	1.72849832784534e+002
2.15443469003188e+007	1.52712146360208e+001	1.72283192247823e+002
2.32630506715363e+007	1.52623596641123e+001	1.71672314640749e+002
2.51188643150958e+007	1.52520585754836e+001	1.71013916062907e+002
2.71227257933203e+007	1.52400795714229e+001	1.70304511825710e+002
2.92864456462524e+007	1.52261552310636e+001	1.69540415248796e+002
3.16227766016838e+007	1.52099775714793e+001	1.68717739715743e+002
3.41454887383360e+007	1.51911926098799e+001	1.67832404949559e+002
3.68694506451958e+007	1.51693944453441e+001	1.66880148586176e+002
3.98107170553497e+007	1.51441189095498e+001	1.65856544335972e+002
4.29866234708228e+007	1.51148368780357e+001	1.64757028157963e+002
4.64158883361278e+007	1.50809473893513e+001	1.63576934017979e+002
5.01187233627272e+007	1.50417707916566e+001	1.62311540892613e+002
5.41169526546464e+007	1.49965422216736e+001	1.60956132607335e+002
5.84341413373518e+007	1.49444058313438e+001	1.59506072112217e+002
6.30957344480193e+007	1.48844102891097e+001	1.57956891247942e+002
6.81292069057961e+007	1.48155062087143e+001	1.56304396485780e+002
7.35642254459641e+007	1.47365462866866e+001	1.54544790324689e+002
7.94328234724282e+007	1.46462890148787e+001	1.52674806358983e+002
8.57695898590894e+007	1.45434069018532e+001	1.50691854599724e+002
9.26118728128794e+007	1.44265001032712e+001	1.48594171257084e+002
1.00000000000000e+008	1.42941162243533e+001	1.46380964797323e+002
1.07977516232771e+008	1.41447767890651e+001	1.44052547809908e+002
1.16591440117983e+008	1.39770104226462e+001	1.41610442016452e+002
1.25892541179417e+008	1.37893922025984e+001	1.39057442650538e+002
1.35935639087853e+008	1.35805878974780e+001	1.36397628381538e+002
1.46779926762207e+008	1.33494010552598e+001	1.33636305112960e+002
1.58489319246111e+008	1.30948201864515e+001	1.30779875838618e+002
1.71132830416178e+008	1.28160627820258e+001	1.27835634714265e+002
1.84784979742229e+008	1.25126127616698e+001	1.24811491079397e+002
1.99526231496888e+008	1.21842481682721e+001	1.21715636607648e+002
2.15443469003188e+008	1.18310567048593e+001	1.18556176370032e+002
2.32630506715363e+008	1.14534377217381e+001	1.15340748909340e+002
2.51188643150958e+008	1.10520906554103e+001	1.12076163091977e+002
2.71227257933203e+008	1.06279911330645e+001	1.08768077415357e+002
2.92864456462524e+008	1.01823571413189e+001	1.05420743676954e+002
3.16227766016838e+008	9.71660830664364e+000	1.02036829872667e+002
3.41454887383360e+008	9.23232164216707e+000	9.86173301208952e+001
3.68694506451958e+008	8.73118690966878e+000	9.51615621298924e+001
3.98107170553497e+008	8.21496420174777e+000	9.16672470836779e+001
4.29866234708228e+008	7.68544567278765e+000	8.81306632352058e+001
4.64158883361278e+008	7.14442238985344e+000	8.45468621443097e+001
5.01187233627272e+008	6.59365659470272e+000	8.09099366208049e+001
5.41169526546464e+008	6.03485894876937e+000	7.72133302393812e+001
5.84341413373518e+008	5.46966984628485e+000	7.34501794610996e+001
6.30957344480193e+008	4.89964356832630e+000	6.96136807412851e+001
6.81292069057961e+008	4.32623398989455e+000	6.56974757936632e+001
7.35642254459641e+008	3.75078050707548e+000	6.16960474789839e+001
7.94328234724282e+008	3.17449323949352e+000	5.76051181381762e+001
8.57695898590894e+008	2.59843684721406e+000	5.34220394309197e+001
9.26118728128793e+008	2.02351291464718e+000	4.91461601718313e+001
1.00000000000000e+009	1.45044147074199e+000	4.47791553535179e+001
